330.2 2.54000000000008 3.3
320.04 0 6.5
317.5 0 -0.1
314.96 0 -1.1
307.34 0 1.1
297.18 0 2
292.1 0 4.9
274.32 0 5.2
254 0 7.1
248.92 0 -4.3
236.22 10.16 -2.2
233.68 0 3.1
231.14 2.53999999999996 0.5
226.06 0 -3.2
223.52 7.62 0.8
205.74 2.53999999999996 5.2
200.66 0 3.8
220.98 10.16 0.1
205.74 0 2.6
190.5 0 5.7
177.8 0 5.7
157.48 0 5.4
127 0 4.4
121.92 0 -1.8
144.78 12.7 -1.5
144.78 5.08000000000004 -1.6
134.62 2.53999999999996 3.8
109.22 0 5.1
91.44 0 4.5
63.5 2.54000000000008 5.5
40.64 0 7.5
25.4 2.53999999999985 10.6
12.7 0 9.9
0 0 10.7
0 2.54000000000008 10
0 0 4.2
0 0 1.9
0 5.08000000000004 5.8
0 0 9.9
0 0 12.4
0 0 15.4
0 0 14.7
0 0 6.4
0 0 6.1
0 0 7.4
0 0 6
0 0 7
0 0 7.6
0 2.53999999999996 8.5
0 0 12.2
0 0 13.5
0 0 11
0 0 12.1
0 0 12.2
0 0 11.8
0 0 11.4
0 0 12.6
0 0 11.8
0 0 11.7
0 0 9.9
0 0 11.4
0 0 13.7
0 2.53999999999996 14.3
0 0 14.4
0 0 14.9
0 0 12.1
0 0 10.9
0 0 8.7
0 5.08000000000004 10.4
0 2.53999999999996 11
0 0 12.2
0 0 14
0 0 13.3
0 0 12.4
0 0 12.1
0 0 12.9
0 0 13.9
0 0 15.1
0 0 15.8
0 0 14
0 0 12.7
0 0 14.4
0 25.4 9.8
0 0 10.1
0 0 10.6
0 5.08000000000004 11.8
0 0 12.3
0 7.62 9.8
0 0 10.3
0 0 11.4
0 0 12
0 0 12.2
0 0 12.6
0 0 13.4
0 0 12.4
0 2.54000000000008 11.2
0 2.53999999999985 9.2
0 0 11
0 12.7 10
0 2.54000000000008 9.6
0 10.16 8.5
0 2.53999999999996 7
0 0 8.4
0 0 9.1
0 0 12.2
0 0 8.6
0 0 7.3
0 0 13.6
0 0 14.1
0 0 14.2
0 0 14.8
0 0 13.5
0 0 12
0 2.54000000000008 10.5
0 2.53999999999996 6.6
0 0 7.6
0 0 9.5
0 0 9.1
0 0 11.2
0 2.53999999999996 12.4
0 0 10.6
0 0 9.3
0 5.08000000000004 7.1
0 0 7.2
0 0 10.5
0 0 11.8
0 0 11.8
0 0 11.1
0 0 10.8
0 0 10.8
0 0 11.2
0 2.53999999999996 11.7
0 0 10.5
0 7.62 6.1
0 0 7
0 17.7800000000001 7.1
0 7.61999999999989 5.3
0 2.54000000000008 3.4
0 0 4.1
0 0 6
0 0 7.4
0 5.07999999999993 4
0 10.1600000000001 0.4
0 0 0
0 0 6.1
0 0 4.9
0 0 6.1
0 0 4.7
0 0 7.4
0 5.07999999999993 6.5
0 5.08000000000004 2.1
0 0 4.7
0 0 3.5
0 10.16 2
-999 0 -999
0 0 3
0 2.54 3.3
0 5.08 0.1
10.16 20.32 -2.9
7.62 2.54 -1.9
7.62 0 0
5.08 0 1.3
0 0 2.5
0 0 2.9
0 0 2.4
0 0 5.5
0 0 4.4
0 0 -1.3
0 0 1.5
0 0 2
0 0 2.9
0 0 0.2
0 0 3.1
0 0 1.2
0 0 0.3
0 0 0.7
0 0 -1.3
2.54 2.54 -2.2
12.7 10.16 -2.1
17.78 5.08 -3.5
15.24 0 -4.4
17.78 2.54 -2.2
17.78 0 -2.2
22.86 5.08000000000001 -3.8
30.48 7.62 -10.5
40.64 10.16 -9.5
55.88 17.78 -7.4
63.5 7.61999999999999 -4.4
63.5 0 -6.2
60.96 0 -12.2
66.04 2.54000000000001 -6.9
66.04 2.53999999999999 -7.5
66.04 2.54000000000001 -1.2
68.58 0 0.7
76.2 7.62 -2.3
86.36 17.78 -5.6
88.9 2.53999999999999 -9.1
93.98 5.08000000000001 -10.1
96.52 2.53999999999999 -8
104.14 7.62000000000003 -3.6
106.68 2.53999999999996 -8
111.76 5.08000000000001 -9.7
114.3 2.53999999999999 -6.6
119.38 5.08000000000001 -4.4
116.84 0 -6.8
119.38 2.53999999999999 -5.7
116.84 0 -2.7
116.84 0 -2
116.84 0 -0.5
119.38 2.54000000000002 0.4
137.16 17.78 -8.3
134.62 0 -11.1
134.62 0 -14.5
137.16 2.53999999999999 -8.9
137.16 0 -3.7
137.16 2.53999999999999 -2.5
137.16 0 -1.9
142.24 5.07999999999998 -3.3
139.7 0 -6.1
139.7 0 -6.6
144.78 2.54000000000002 -6.5
149.86 7.61999999999998 -7.8
147.32 0 -8.4
144.78 0 -10.3
149.86 5.08000000000001 -11.3
149.86 2.53999999999999 -6.9
152.4 2.53999999999999 -6.7
157.48 0 -9.5
167.64 10.16 -10.1
167.64 2.53999999999999 -5.9
170.18 2.53999999999999 -2.8
167.64 0 -2.9
170.18 2.54000000000002 -4.5
182.88 12.7 -7.7
185.42 2.53999999999999 -12.3
185.42 5.07999999999996 -15.6
190.5 2.54000000000002 -10.7
190.5 0 -12.7
190.5 0 -14.3
190.5 0 -17.4
190.5 0 -14.3
193.04 0 -15.6
198.12 2.54000000000002 -14.4
200.66 2.53999999999996 -6.9
200.66 0 -0.9
200.66 0 -3.8
200.66 0 -10.1
215.9 10.16 -6
223.52 10.16 -10.1
228.6 2.54000000000002 -8.5
228.6 2.54000000000002 -3.2
228.6 2.53999999999996 -3.5
228.6 0 -4.8
228.6 0 -7.3
228.6 0 -4.7
228.6 0 -1.9
228.6 0 -6.9
233.68 5.07999999999998 -6.4
236.22 2.54000000000008 -6.6
236.22 2.53999999999996 -7.5
236.22 0 -3.6
236.22 0 -2.1
238.76 5.07999999999998 -8.9
243.84 5.08000000000004 -12.1
246.38 2.53999999999996 -11.9
248.92 5.07999999999998 -9
251.46 0 -3.3
251.46 0 -2.9
251.46 2.54000000000002 -5
248.92 0 -5.5
261.62 15.24 -3.9
261.62 0 -4.4
